EXPERT,オンゲキ,ジャンヌ・ダルクの慟哭,None,None,13.1,13,None
MASTER,チュウマイ,STAR,"1,300",195,13.4,13,None
MASTER,niconico,アカリがやってきたぞっ,None,None,13.0,13,None
MASTER,niconico,幾望の月,None,None,13.5,13,None
MASTER,オンゲキ,おやすみのうた,"1,123",175,13.4,13,None
LUNATIC,LUNATIC,グリーンライツ・セレナーデ,"2,018",39,13.4,13,None
EXPERT,チュウマイ,TiamaT：F minor,None,None,13.1,13,CHUNITHMでプレイして解禁
MASTER,niconico,ネクストネスト,None,None,13.0,13,None
MASTER,東方Project,悪戯センセーション,None,None,13.4,13,None
MASTER,POPS＆ANIME,Paradisus-Paradoxum,"2,631",223,13.1,13,None
MASTER,オンゲキ,My precious holiday,958,100,13.3,13,None
MASTER,niconico,輪廻転生,None,None,13.6,13,None
MASTER,東方Project,ケロ⑨destiny,None,None,13.1,13,None
MASTER,東方Project,風に乗せた願い,None,None,13.4,13,None
MASTER,VARIETY,カラッポ・ノンフィクション,None,None,13.1,13,None
MASTER,POPS＆ANIME,NEXT COLOR PLANET,None,None,13.2,13,None
MASTER,POPS＆ANIME,春を告げる,None,None,13.5,13,None
MASTER,niconico,ダーリンダンス,None,None,13.4,13,None
MASTER,niconico,ジャンキーナイトタウンオーケストラ,"1,325",183,13.6,13,None
MASTER,オンゲキ,花時は夢を見る。,"1,142",127,13.1,13,None
MASTER,VARIETY,Psalms ～魂の還るばしょ～,None,None,13.0,13,None
MASTER,VARIETY,Cutter,None,None,13.6,13,None
MASTER,POPS＆ANIME,ハッピーエンドをはじめから,"1,254",135,13.3,13,None
MASTER,オンゲキ,Catch Me If You Can,None,None,13.5,13,None
MASTER,オンゲキ,Skip ＆ Smile！！,None,None,13.4,13,None
MASTER,チュウマイ,福宿音屋魂音泉,"1,225",111,13.4,13,None
MASTER,niconico,電脳少女は歌姫の夢を見るか？,None,None,13.3,13,2021/12/2 通常配信
MASTER,ボーナストラック,無敵のフロンティア三銃士 -三角 葵ソロver.-,None,None,None,13,None
MASTER,ボーナストラック,無敵のフロンティア三銃士 -日向 千夏ソロver.-,None,None,None,13,None
MASTER,ボーナストラック,無敵のフロンティア三銃士 -九條 楓ソロver.-,None,None,None,13,None
EXPERT,VARIETY,MANIERA REMASTERED,None,None,13.5,13,None
MASTER,東方Project,お空のニュークリアフュージョン道場,"1,868",142,13.3,13,None
EXPERT,VARIETY,Shamshir -rough Pt.2-,None,None,13.0,13,None
MASTER,VARIETY,rePrayer,None,None,13.4,13,None
MASTER,VARIETY,Party 4U ”holy nite mix”,None,None,13.3,13,None
MASTER,オンゲキ,天つ風,None,None,13.1,13,None
MASTER,POPS＆ANIME,はっぴぃ にゅう にゃあ,None,None,13.6,13,None
MASTER,ボーナストラック,Heart Cooking Recipe -藤沢 柚子ソロver.-,None,None,None,13,None
MASTER,ボーナストラック,Heart Cooking Recipe -井之原 小星ソロver.-,None,None,None,13,None
MASTER,ボーナストラック,Heart Cooking Recipe -九條 楓ソロver.-,None,None,None,13,None
MASTER,niconico,Ready Steady,None,None,13.0,13,None
EXPERT,オンゲキ,Diamond Dust,None,None,13.6,13,None
MASTER,オンゲキ,I got a gig tonight！,None,None,13.5,13,None
MASTER,niconico,ワーワーワールド,None,None,13.3,13,None
EXPERT,VARIETY,Crimson Phoenix,None,None,13.0,13,None
MASTER,niconico,腐れ外道とチョコレゐト,None,None,13.4,13,None
MASTER,ボーナストラック,give it up to you -早乙女 彩華ソロver.-,None,None,None,13,None
MASTER,ボーナストラック,give it up to you -桜井 春菜ソロver.-,None,None,None,13,None
EXPERT,オンゲキ,Magical Panic Adventure,None,None,13.5,13,None
MASTER,VARIETY,Velaciela （Hyper Mix）,None,None,13.4,13,None
MASTER,POPS＆ANIME,サンダーライン,None,None,13.1,13,None
MASTER,POPS＆ANIME,Let Me Know （feat. Masayoshi Iimori）,None,None,13.3,13,None
MASTER,オンゲキ,Butterfly Wave,None,None,13.6,13,None
MASTER,オンゲキ,Island Breeze,None,None,13.3,13,None
MASTER,VARIETY,The Formula,894,115,12.7,12+,ジュエル20個消費
MASTER,チュウマイ,Hyper Active,"1,021",143,12.8,12+,ジュエル5個消費
MASTER,オンゲキ,P！P！P！P！がおー！！,"1,092",140,12.9,12+,None
MASTER,チュウマイ,Cyberozar,"1,042",126,12.9,12+,ジュエル30個消費
MASTER,niconico,鬼KYOKAN,"1,174",147,12.9,12+,ジュエル45個消費
MASTER,オンゲキ,SWEET SHAKE！！,"1,222",38,12.8,12+,None
MASTER,オンゲキ,What color...,904,87,12.9,12+,None
EXPERT,オンゲキ,Everlasting Today,788,96,12.7,12+,None
MASTER,東方Project,Bad Apple！！ feat．nomico,870,44,12.7,12+,通常配信
MASTER,東方Project,ナイト・オブ・ナイツ,985,42,12.8,12+,通常配信
MASTER,東方Project,幻想のサテライト,"1,024",94,12.9,12+,イベントジュエル30個
MASTER,オンゲキ,GAME IS LIFE,"1,204",147,12.9,12+,None
MASTER,チュウマイ,oboro,971,99,12.9,12+,ジュエル75個消費
MASTER,東方Project,Energy Booster ～ 上海紅茶館,"1,038",104,12.7,12+,None
MASTER,東方Project,四次元跳躍機関,810,121,12.7,12+,None
MASTER,東方Project,れみりあ☆デスティニー,"1,518",70,12.7,12+,None
MASTER,niconico,チュルリラ・チュルリラ・ダッダッダ！,"1,531",84,12.8,12+,イベントジュエル 30個
MASTER,チュウマイ,Dragoon,929,102,12.8,12+,イベントジュエル 30個
EXPERT,チュウマイ,怒槌,"1,251",240,12.9,12+,None
MASTER,チュウマイ,時の冒険者,"1,380",113,12.9,12+,イベントジュエル 30個
MASTER,niconico,ロキ,"1,242",84,12.8,12+,None
MASTER,niconico,星屑ユートピア,"1,145",184,12.9,12+,None
MASTER,niconico,からくりピエロ,"1,266",17,12.8,12+,None
MASTER,オンゲキ,Kiss Me Kiss,890,49,12.7,12+,ジュエル20個消費
MASTER,東方Project,Necro Fantasia,"1,065",106,12.9,12+,None
MASTER,オンゲキ,Rule the World！！,"1,284",59,12.7,12+,ジュエル20個消費
LUNATIC,LUNATIC,STARTLINER,"1,232",68,12.8,12+,ジュエル1個消費
MASTER,チュウマイ,光線チューニング,"1,224",271,12.8,12+,2019/8/8通常配信
MASTER,POPS＆ANIME,ADAMAS,"1,339",72,12.9,12+,None
MASTER,niconico,ダンスロボットダンス,"1,330",98,12.7,12+,None
MASTER,POPS＆ANIME,Preserved Roses,"1,139",45,12.8,12+,None
MASTER,POPS＆ANIME,The Everlasting Guilty Crown,"1,224",78,12.7,12+,None
EXPERT,オンゲキ,Desperado Waltz,975,192,12.7,12+,None
MASTER,POPS＆ANIME,Hello，Morning,900,100,12.7,12+,None
MASTER,POPS＆ANIME,人類みなセンパイ！,"1,200",176,12.8,12+,2019/9/12通常配信
MASTER,POPS＆ANIME,透明声彩,856,134,12.7,12+,2019/9/12通常配信
MASTER,東方Project,Help me，ERINNNNNN！！,"1,085",137,12.7,12+,None
MASTER,niconico,彗星ハネムーン,964,28,12.7,12+,2019/10/10 通常配信
MASTER,POPS＆ANIME,Girls Talk！！,850,92,12.8,12+,None
MASTER,オンゲキ,Let’s Starry Party！,"1,472",333,12.8,12+,None
MASTER,niconico,白い雪のプリンセスは,"1,211",73,12.7,12+,None
MASTER,チュウマイ,猫祭り,"1,115",252,12.8,12+,None
MASTER,niconico,愛言葉Ⅲ,"1,151",127,12.7,12+,None
MASTER,niconico,ECHO,"1,131",85,12.8,12+,2020/1/9 通常配信
EXPERT,オンゲキ,Good bye，Merry-Go-Round.,"1,041",122,12.8,12+,第3章ジュエル200個消費
MASTER,POPS＆ANIME,INSIDE IDENTITY,"1,419",69,12.8,12+,None
MASTER,POPS＆ANIME,Crow Song,"1,563",203,12.7,12+,None
MASTER,niconico,shake it！,786,44,12.7,12+,2020/2/13 通常配信
MASTER,オンゲキ,Splash Dance！！,"1,463",129,12.9,12+,None
EXPERT,オンゲキ,Vibes 2k20,"1,018",120,12.7,12+,None
MASTER,POPS＆ANIME,ピースサイン,705,47,12.8,12+,2020/2/20 通常配信
MASTER,POPS＆ANIME,お願いマッスル,"1,212",73,12.9,12+,2020/2/20 通常配信
MASTER,niconico,アンドロイドガール,"1,263",98,12.8,12+,2020/3/12 通常配信
MASTER,niconico,チェチェ・チェック・ワンツー！,"1,003",117,12.7,12+,2020/3/19 通常配信
MASTER,POPS＆ANIME,Deep-Connect,"1,572",155,12.7,12+,None
MASTER,POPS＆ANIME,Purple Rays,"1,319",125,12.7,12+,None
MASTER,niconico,Catch the Wave,"1,044",67,12.7,12+,None
MASTER,チュウマイ,でらっくmaimai♪てんてこまい！,"1,303",205,12.9,12+,None
MASTER,niconico,スイートマジック,825,167,12.8,12+,None
MASTER,オンゲキ,絆はずっとGrowing Up！！！,"1,681",195,12.7,12+,None
MASTER,東方Project,ルナティックレッドアイズ,"1,500",150,12.9,12+,None
EXPERT,チュウマイ,Glorious Crown （tpz over-Over-OVERCUTE REMIX）,"1,069",290,12.9,12+,None
MASTER,オンゲキ,スン（マイル）フラワー～Sun（Mile）Flower,"1,164",200,12.7,12+,None
MASTER,POPS＆ANIME,ゆるゆり、てんやわんや☆,"1,431",191,12.8,12+,None
MASTER,オンゲキ,No Limit RED Force,"1,209",144,12.7,12+,None
MASTER,POPS＆ANIME,ふわふわ時間（タイム）,"1,262",100,12.7,12+,None
MASTER,POPS＆ANIME,侵略ノススメ☆,"1,336",155,12.8,12+,None
MASTER,niconico,だれかの心臓になれたなら,996,125,12.9,12+,None
MASTER,niconico,ベノム,951,148,12.8,12+,None
EXPERT,チュウマイ,雷切-RAIKIRI-,946,161,12.7,12+,None
EXPERT,VARIETY,Sound Chimera,933,265,12.8,12+,None
MASTER,niconico,絶対にチョコミントを食べるアオイチャン,"1,221",167,12.7,12+,None
MASTER,チュウマイ,ヤミツキ,"1,387",138,12.9,12+,None
MASTER,オンゲキ,Over Voltage,"1,323",192,12.8,12+,None
MASTER,ボーナストラック,Let’s Starry Party！ -高瀬 梨緒ソロver.-,None,None,None,12+,None
MASTER,ボーナストラック,Let’s Starry Party！ -結城 莉玖ソロver.-,None,None,None,12+,None
MASTER,ボーナストラック,Let’s Starry Party！ -藍原 椿ソロver.-,None,None,None,12+,None
MASTER,東方Project,聖少女サクリファイス,None,None,12.8,12+,None
MASTER,niconico,ツギハギスタッカート,None,None,12.7,12+,None
MASTER,東方Project,明星ロケット,"1,023",100,12.8,12+,None
MASTER,ボーナストラック,Kiss Me Kiss -桜井 春菜ソロver.-,890,49,12.7,12+,None
MASTER,ボーナストラック,Kiss Me Kiss -早乙女 彩華ソロver.-,890,49,12.7,12+,None
MASTER,niconico,命に嫌われている,None,None,12.7,12+,None
MASTER,POPS＆ANIME,だから僕は音楽を辞めた,None,None,12.9,12+,None
MASTER,POPS＆ANIME,ワタシConnect＊,None,None,12.9,12+,None
EXPERT,チュウマイ,larva,None,None,12.7,12+,None
MASTER,POPS＆ANIME,LINK,None,None,12.8,12+,None
MASTER,POPS＆ANIME,JOINT,None,None,12.8,12+,None
MASTER,niconico,心予報,None,None,12.8,12+,None
MASTER,オンゲキ,STARRED HEART,"1,305",63,12.8,12+,None
MASTER,POPS＆ANIME,Daydream café,None,None,12.8,12+,None
MASTER,niconico,あの世行きのバスに乗ってさらば。,None,None,12.9,12+,None
MASTER,東方Project,シアワセうさぎ・ぺこみこマリン（兎田ぺこら、さくらみこ、宝鐘マリン）,None,None,12.8,12+,None
MASTER,niconico,雨とペトラ,None,None,12.8,12+,None
MASTER,niconico,猫猫的宇宙論,None,None,12.7,12+,None
MASTER,niconico,ネガティブ進化論,None,None,12.9,12+,None
MASTER,POPS＆ANIME,告白バンジージャンプ,None,None,12.8,12+,None
EXPERT,オンゲキ,MEGATON BLAST（tpz Overcute Remix）,None,None,12.7,12+,None
MASTER,niconico,とても素敵な六月でした,None,None,12.9,12+,None
MASTER,オンゲキ,レーイレーイ ～超絶最強アメちゃん Mix～,"1,363",69,12.9,12+,None
MASTER,チュウマイ,Rendezvous,"1,398",78,12.8,12+,None
EXPERT,オンゲキ,MAGNETAR GIRL,None,None,12.7,12+,None
MASTER,ボーナストラック,Splash Dance！！ -星咲 あかりソロver.-,"1,463",129,None,12+,None
MASTER,ボーナストラック,Splash Dance！！ -高瀬 梨緒ソロver.-,"1,463",129,None,12+,None
MASTER,ボーナストラック,Splash Dance！！ -桜井 春菜ソロver.-,"1,463",129,None,12+,None
MASTER,ボーナストラック,Splash Dance！！ -井之原 小星ソロver.-,"1,463",129,None,12+,None
MASTER,ボーナストラック,Splash Dance！！ -日向 千夏ソロver.-,"1,463",129,None,12+,None
MASTER,東方Project,Weekend Clock,None,None,12.7,12+,None
EXPERT,オンゲキ,エータ・ベータ・イータ,None,None,12.9,12+,None
MASTER,チュウマイ,その群青が愛しかったようだった,"1,417",25,12.7,12+,None
EXPERT,VARIETY,Re：End of a Dream,None,None,12.9,12+,None
MASTER,POPS＆ANIME,おはようジャポニカ,None,None,12.8,12+,None
MASTER,東方Project,蛙石,None,None,12.9,12+,None
MASTER,VARIETY,Burning Hearts ～炎のANGEL～,None,None,12.7,12+,None
MASTER,ボーナストラック,No Limit RED Force -星咲 あかりソロver.-,None,None,None,12+,None
MASTER,ボーナストラック,No Limit RED Force -藍原 椿ソロver.-,None,None,None,12+,None
MASTER,ボーナストラック,No Limit RED Force -柏木 美亜ソロver.-,None,None,None,12+,None
MASTER,ボーナストラック,No Limit RED Force -柏木 咲姫ソロver.-,None,None,None,12+,None
MASTER,ボーナストラック,No Limit RED Force -早乙女 彩華ソロver.-,None,None,None,12+,None
MASTER,POPS＆ANIME,花ハ踊レヤいろはにほ,None,None,12.9,12+,None
MASTER,POPS＆ANIME,よんでミラクるん！,None,None,12.9,12+,None
MASTER,オンゲキ,Transcend Lights,"1,399",192,12.7,12+,None
EXPERT,オンゲキ,SUPER AMBULANCE,None,None,12.9,12+,None
EXPERT,オンゲキ,ミラージュ・フレイグランス,"1,241",207,12.8,12+,None
MASTER,POPS＆ANIME,うっせぇわ,None,None,12.7,12+,None
MASTER,niconico,KING,None,None,12.7,12+,None
MASTER,POPS＆ANIME,アマカミサマ,"1,137",159,12.7,12+,None
MASTER,niconico,39みゅーじっく！,"1,205",158,12.9,12+,None
MASTER,オンゲキ,ぽかぽか温泉音頭,"1,321",85,12.7,12+,None
MASTER,niconico,泥の分際で私だけの大切を奪おうだなんて,None,None,12.8,12+,2021/12/2 通常配信
MASTER,niconico,永遠にゲームで対戦したいキリタン,None,None,12.9,12+,2021/12/2 通常配信
MASTER,POPS＆ANIME,シャノワール,None,None,12.7,12+,None
EXPERT,東方Project,Everything Will Freeze,None,None,12.9,12+,None
MASTER,niconico,悔やむと書いてミライ,None,None,12.9,12+,None
MASTER,POPS＆ANIME,私たち、四季を遊ぶんです！！,None,None,12.9,12+,None
MASTER,POPS＆ANIME,Like the Sun， Like the Moon,None,None,12.9,12+,None
MASTER,POPS＆ANIME,リテラチュア,None,None,12.7,12+,None
MASTER,POPS＆ANIME,金木犀 feat.Ado,None,None,12.7,12+,None
MASTER,POPS＆ANIME,ヒステリックナイトガール,None,None,12.9,12+,None
MASTER,東方Project,回転 feat.あやぽんず＊,None,None,12.7,12+,None
EXPERT,VARIETY,FREEDOM DiVE,None,None,12.9,12+,None
EXPERT,オンゲキ,Final Flash Flight,None,None,12.8,12+,None
MASTER,オンゲキ,Zest of Blue,881,77,12.0,12,None
MASTER,チュウマイ,心象蜃気楼,"1,219",82,12.2,12,ジュエル10個消費
MASTER,オンゲキ,Here We Go,"1,312",133,12.6,12,None
MASTER,チュウマイ,Mare Maris,886,85,12.5,12,None
MASTER,niconico,六兆年と一夜物語,"1,050",117,12.3,12,ジュエル40個消費
MASTER,VARIETY,オモイヨシノ,974,27,12.0,12,ジュエル25個消費
MASTER,niconico,キミノヨゾラ哨戒班,959,79,12.5,12,ジュエル30個消費
MASTER,niconico,木彫り鯰と右肩ゾンビ,"1,119",94,12.2,12,ジュエル30個消費
EXPERT,VARIETY,神威,"1,010",225,12.4,12,None
MASTER,niconico,ヒビカセ,"1,159",39,12.1,12,None
MASTER,niconico,グリーンライツ・セレナーデ,"1,295",139,12.3,12,None
MASTER,東方Project,Grip ＆ Break Down！！,922,121,12.0,12,イベントジュエル15個
MASTER,オンゲキ,GranFatalité,"1,140",67,12.5,12,None
MASTER,東方Project,アクアテラリウム,833,60,12.6,12,None
MASTER,niconico,砂の惑星 feat. HATSUNE MIKU,897,60,12.3,12,None
MASTER,niconico,ゴーストルール,"1,127",36,12.2,12,None
EXPERT,オンゲキ,Dazzle hop,799,70,12.3,12,ジュエル120個消費
EXPERT,オンゲキ,YURUSHITE,926,113,12.3,12,ジュエル150個消費
MASTER,niconico,いーあるふぁんくらぶ,"1,034",93,12.0,12,イベントジュエル 15個
MASTER,東方Project,月に叢雲華に風,869,96,12.2,12,None
MASTER,POPS＆ANIME,HARMONIZE,"1,255",112,12.3,12,None
MASTER,チュウマイ,こころここから,"1,417",91,12.6,12,イベントジュエル 30個
MASTER,オンゲキ,Jump！！ Jump！！ Jump！！,"1,299",238,12.6,12,ジュエル3個消費
MASTER,niconico,ヒバナ,"1,307",143,12.5,12,None
EXPERT,東方Project,Calamity Fortune,879,150,12.0,12,None
MASTER,niconico,炉心融解,"1,117",111,12.2,12,None
MASTER,niconico,Tell Your World,"1,261",139,12.0,12,None
MASTER,niconico,＊ハロー、プラネット。,855,73,12.2,12,None
MASTER,POPS＆ANIME,Connecting Happy！！,"1,046",145,12.3,12,None
MASTER,niconico,シャルル,654,60,12.0,12,None
MASTER,POPS＆ANIME,ネ！コ！,"1,237",177,12.4,12,None
MASTER,オンゲキ,めんどーい！やっほーい！ともだち！,"1,296",380,12.6,12,ジュエル20個消費
MASTER,東方Project,進捗どうですか？,"1,284",107,12.3,12,None
MASTER,東方Project,東方妖々夢 ～the maximum moving about～,"1,460",76,12.5,12,None
MASTER,東方Project,寒想桜,886,89,12.1,12,None
MASTER,東方Project,Colors,698,199,12.1,12,None
MASTER,東方Project,櫻結び,781,162,12.3,12,None
MASTER,東方Project,Melody！,"1,264",99,12.6,12,None
MASTER,オンゲキ,どうぶつ☆パラダイス,"1,345",108,12.1,12,ジュエル20個消費
MASTER,オンゲキ,Y.Y.Y.計画！！！！,"1,482",154,12.3,12,ジュエル60個消費
MASTER,niconico,39　,839,139,12.3,12,None
MASTER,niconico,メルト,"1,279",68,12.0,12,None
MASTER,オンゲキ,Starring Stars,"1,309",207,12.5,12,ジュエル20個消費
EXPERT,チュウマイ,The wheel to the right,"1,248",118,12.2,12,ジュエル100個消費
EXPERT,オンゲキ,Aenbharr,"1,229",231,12.6,12,ジュエル250個消費
MASTER,niconico,妄想感傷代償連盟,"1,226",162,12.2,12,2019/8/8通常配信
MASTER,オンゲキ,最強 the サマータイム！！！！！,"1,286",60,12.4,12,None
MASTER,POPS＆ANIME,徒花ネクロマンシー,"1,601",212,12.3,12,None
MASTER,オンゲキ,トリドリ⇒モリモリ！Lovely fruits☆,"1,026",120,12.5,12,None
MASTER,オンゲキ,夜明けのストリング,754,51,12.4,12,None
MASTER,niconico,快晴,"1,178",176,12.3,12,None
MASTER,niconico,サマータイムレコード,929,91,12.4,12,None
MASTER,POPS＆ANIME,Doll’s Destiny,"1,464",202,12.6,12,None
MASTER,POPS＆ANIME,Star Divine,"1,048",173,12.4,12,None
MASTER,niconico,METEOR,"1,001",139,12.4,12,None
MASTER,POPS＆ANIME,永遠メモリー,"1,117",112,12.3,12,None
MASTER,東方Project,レプリカの恋,956,144,12.2,12,None
EXPERT,オンゲキ,GEOMETRIC DANCE,"1,386",211,12.1,12,None
EXPERT,niconico,インビジブル,826,82,12.2,12,2019/9/26 通常配信
MASTER,POPS＆ANIME,未来の彼方,957,144,12.5,12,None
MASTER,niconico,メーベル（self cover）,725,73,12.1,12,2019/10/10 通常配信
MASTER,オンゲキ,ポケットからぬりつぶせ！,939,188,12.3,12,None
EXPERT,オンゲキ,Mini skirt,782,258,12.2,12,None
EXPERT,オンゲキ,HONEY-Q,"1,246",157,12.0,12,None
EXPERT,チュウマイ,SILENT BLUE,"1,088",339,12.1,12,None
MASTER,POPS＆ANIME,スタートライン,"1,388",135,12.2,12,None
MASTER,POPS＆ANIME,星屑☆シーカー,952,134,12.6,12,None
MASTER,POPS＆ANIME,セカイのヒミツ,"1,270",93,12.3,12,None
MASTER,POPS＆ANIME,ただ君に晴れ,802,102,12.2,12,2019/11/14 通常配信
MASTER,POPS＆ANIME,LEVEL5-judgelight-,851,63,12.4,12,None
MASTER,POPS＆ANIME,My Soul，Your Beats！,"1,284",60,12.3,12,None
EXPERT,オンゲキ,ヒトリボッチサテライト,"1,178",114,12.6,12,第3章ジュエル150個消費
EXPERT,VARIETY,Duello,"1,017",206,12.5,12,None
MASTER,niconico,おねがいダーリン,"1,510",136,12.6,12,2020/2/13 通常配信
EXPERT,オンゲキ,R’N’R Monsta,"1,200",80,12.5,12,None
MASTER,POPS＆ANIME,春擬き,872,105,12.2,12,None
MASTER,POPS＆ANIME,わたしたち魔法乙女です☆,"1,286",141,12.4,12,None
MASTER,POPS＆ANIME,ヒャダインのカカカタ☆カタオモイ-C,"1,127",112,12.6,12,2020/2/20 通常配信
MASTER,niconico,乙女解剖,978,142,12.0,12,2020/2/20 通常配信
MASTER,niconico,メルティランドナイトメア,905,90,12.5,12,2020/2/20 通常配信
MASTER,POPS＆ANIME,エブリデイワールド,748,57,12.0,12,None
MASTER,POPS＆ANIME,ホシノキズナ,"1,651",161,12.4,12,None
EXPERT,オンゲキ,Ai Drew,"1,048",252,12.3,12,None
MASTER,POPS＆ANIME,Contrail ～軌跡～,"1,389",326,12.2,12,None
EXPERT,チュウマイ,otorii INNOVATED -［i］3-,"1,146",259,12.4,12,None
EXPERT,オンゲキ,Galaxy Blaster,"1,288",163,12.3,12,None
EXPERT,オンゲキ,Trinity Departure,871,61,12.1,12,None
MASTER,オンゲキ,進め！マイウェイ！,"1,019",191,12.3,12,None
MASTER,POPS＆ANIME,ハッピータイフーン,"1,272",75,12.5,12,None
MASTER,POPS＆ANIME,Believe,"1,141",151,12.5,12,None
MASTER,POPS＆ANIME,リトルソルジャー,"1,084",111,12.4,12,None
MASTER,オンゲキ,夏色花火,"1,078",81,12.1,12,None
EXPERT,オンゲキ,AstrøNotes.,"1,279",281,12.6,12,None
EXPERT,VARIETY,Air,"1,067",204,12.2,12,None
MASTER,POPS＆ANIME,NATSUKAGE-夏陰-,966,64,12.1,12,None
MASTER,POPS＆ANIME,Snow in ”I love you”,"1,139",125,12.6,12,None
EXPERT,チュウマイ,Genesis,883,71,12.4,12,None
MASTER,POPS＆ANIME,いぇす！ゆゆゆ☆ゆるゆり♪♪,776,85,12.5,12,None
EXPERT,オンゲキ,PinqPiq（xovevox Remix）,915,189,12.1,12,None
EXPERT,オンゲキ,RED to RED,983,148,12.2,12,None
EXPERT,オンゲキ,Daydreama,"1,094",125,12.0,12,None
MASTER,POPS＆ANIME,カラフル,923,40,12.4,12,None
MASTER,POPS＆ANIME,Forever Friends,"1,837",107,12.4,12,None
MASTER,POPS＆ANIME,紅蓮華,"1,025",73,12.2,12,None
MASTER,POPS＆ANIME,五等分の気持ち,"1,135",130,12.1,12,None
MASTER,POPS＆ANIME,コネクト,992,49,12.5,12,None
MASTER,POPS＆ANIME,beautiful tomorrow,940,120,12.3,12,None
MASTER,POPS＆ANIME,Shiny Smily Story,"1,512",131,12.5,12,None
EXPERT,VARIETY,Jack-the-Ripper◆,"1,079",138,12.1,12,None
MASTER,POPS＆ANIME,進化系Colors,"1,476",230,12.4,12,None
EXPERT,チュウマイ,宛城、炎上！！,"1,385",126,12.5,12,None
MASTER,オンゲキ,キミは“見ていたね”？,"1,278",51,12.4,12,None
MASTER,niconico,名探偵連続殺人事件,"1,008",131,12.5,12,None
EXPERT,東方Project,ナイト・オブ・ナイツ （かめりあ’s“ワンス・アポン・ア・ナイト”Remix）,None,None,12.2,12,None
MASTER,POPS＆ANIME,Sign,"2,132",187,12.5,12,None
MASTER,東方Project,LOVERS,None,None,12.6,12,None
MASTER,niconico,愛されなくても君がいる,None,None,12.3,12,None
EXPERT,VARIETY,Grievous Lady,"1,085",200,12.1,12,None
MASTER,niconico,ビターチョコデコレーション,None,None,12.5,12,None
MASTER,niconico,ウミユリ海底譚,"1,115",80,12.5,12,None
MASTER,niconico,タイムマシン,None,None,12.1,12,None
MASTER,niconico,太陽系デスコ,"1,000",100,12.3,12,None
MASTER,POPS＆ANIME,クライングハート,762,31,12.3,12,None
MASTER,POPS＆ANIME,SAKURAスキップ,None,None,12.2,12,None
MASTER,POPS＆ANIME,JUMPin’ JUMP UP！！！！,None,None,12.5,12,None
EXPERT,オンゲキ,See The Light,None,None,12.5,12,None
MASTER,POPS＆ANIME,天空カフェテリア,None,None,12.3,12,None
MASTER,POPS＆ANIME,初恋は君色メモリー,None,None,12.2,12,None
MASTER,POPS＆ANIME,秒針を噛む,None,None,12.3,12,None
MASTER,niconico,Henceforth,None,None,12.2,12,None
EXPERT,オンゲキ,最っ高のエンタメだ！！,None,None,12.3,12,None
EXPERT,オンゲキ,Adverse Gaff,None,None,12.1,12,None
MASTER,ボーナストラック,ポケットからぬりつぶせ！ -日向 千夏ソロver.-,939,188,12.3,12,None
MASTER,ボーナストラック,ポケットからぬりつぶせ！ -柏木 美亜ソロver.-,939,188,None,12,None
MASTER,ボーナストラック,ポケットからぬりつぶせ！ -東雲 つむぎソロver.-,939,188,None,12,None
EXPERT,niconico,ラクガキスト,None,None,12.0,12,None
EXPERT,オンゲキ,colorful transparency,None,None,12.2,12,None
MASTER,POPS＆ANIME,EZ DO DANCE,None,None,12.4,12,None
MASTER,ボーナストラック,めんどーい！やっほーい！ともだち！ -井之原 小星ソロver.-,None,None,None,12,None
MASTER,ボーナストラック,めんどーい！やっほーい！ともだち！ -柏木 咲姫ソロver.-,None,None,None,12,None
MASTER,POPS＆ANIME,Realize！,"1,691",97,12.3,12,None
EXPERT,VARIETY,Amphisbaena,None,None,12.5,12,None
MASTER,POPS＆ANIME,Check my soul,None,None,12.3,12,None
EXPERT,オンゲキ,Pastel Sprinkles,"1,036",115,12.2,12,None
MASTER,POPS＆ANIME,イルミナージュ・ランド,None,None,12.4,12,None
MASTER,niconico,キレキャリオン,None,None,12.4,12,None
MASTER,niconico,アルカリレットウセイ,None,None,12.3,12,None
EXPERT,VARIETY,Love ＆ Justice,None,None,12.6,12,None
MASTER,POPS＆ANIME,キズナ Sparkling World,None,None,12.5,12,None
EXPERT,チュウマイ,Xevel,"1,315",157,12.2,12,None
EXPERT,チュウマイ,Supersonic Generation,None,None,12.3,12,None
EXPERT,VARIETY,DRAGONLADY,None,None,None,12,None
MASTER,niconico,Snow Song Show,None,None,12.0,12,None
MASTER,東方Project,Nowhere Girl,None,None,12.4,12,None
MASTER,POPS＆ANIME,STYX HELIX,None,None,12.6,12,None
MASTER,ボーナストラック,Starring Stars -三角 葵ソロver.-,None,None,None,12,None
MASTER,ボーナストラック,Starring Stars -藤沢 柚子ソロver.-,None,None,None,12,None
MASTER,ボーナストラック,Starring Stars -星咲 あかりソロver.-,None,None,None,12,None
MASTER,niconico,空奏列車,None,None,12.3,12,None
MASTER,POPS＆ANIME,レイル・ロマネスク ハチロクver.,None,None,12.3,12,None
EXPERT,オンゲキ,GODLINESS,None,None,12.2,12,None
MASTER,POPS＆ANIME,Hide ＆ Attack,None,None,12.6,12,None
MASTER,niconico,恋愛裁判,None,None,12.3,12,None
EXPERT,チュウマイ,TEmPTaTiON,None,None,12.3,12,None
EXPERT,チュウマイ,Last Celebration,"1,029",187,12.0,12,None
MASTER,東方Project,色は匂へど散りぬるを,None,None,12.3,12,None
